data_evento,categoria_evento,operacao,entrada_saida,ticker,ativo_nome,instituicao,quantidade,preco_unitario,valor_total,impacto_caixa,impacto_posicao,impacto_custo_medio,status_importacao
2025-03-25,rendimento,RENDIMENTO,CREDITO,SNAG11,SUNO AGRO - FIAGRO-IMOBILIARIO,NU INVEST CORRETORA DE VALORES S.A.,40,0.11,4.4,aumenta,sem alteração,não altera,OK
2025-03-21,rendimento,RENDIMENTO,CREDITO,CPTS11,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,51,0.08,4.08,aumenta,sem alteração,não altera,OK
2025-03-18,rendimento,RENDIMENTO,CREDITO,BBGO11,BB FDO DE INV DE CRÉDITO FIAGRO - IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,5,0.79,3.95,aumenta,sem alteração,não altera,OK
2025-03-18,rendimento,RENDIMENTO,CREDITO,HGBS11,HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,2,1.6,3.2,aumenta,sem alteração,não altera,OK
2025-03-18,rendimento,RENDIMENTO,CREDITO,HGCR11,PATRIA RECEBIVEIS IMOBILIARIOS - FIM- RESPONSABILIDADE LIMIT,NU INVEST CORRETORA DE VALORES S.A.,4,1.05,4.2,aumenta,sem alteração,não altera,OK
2025-03-18,rendimento,RENDIMENTO,CREDITO,MXRF11,MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,40,0.09,3.6,aumenta,sem alteração,não altera,OK
2025-03-18,rendimento,RENDIMENTO,CREDITO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,5,0.95,4.75,aumenta,sem alteração,não altera,OK
2025-03-18,rendimento,RENDIMENTO,CREDITO,TGAR11,FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,4,1,4,aumenta,sem alteração,não altera,OK
2025-03-17,rendimento,RENDIMENTO,CREDITO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4,1.2,4.8,aumenta,sem alteração,não altera,OK
2025-03-17,rendimento,RENDIMENTO,CREDITO,KNSC11,KINEA SECURITIES FDO. DE INV. IMOB. - FII,NU INVEST CORRETORA DE VALORES S.A.,550,0.09,49.5,aumenta,sem alteração,não altera,OK
2025-03-14,dividendo,DIVIDENDO,CREDITO,VALE3,VALE S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,3,2.142,6.42,aumenta,sem alteração,não altera,OK
2025-03-12,rendimento,RENDIMENTO,CREDITO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.08,5.4,aumenta,sem alteração,não altera,OK
2025-03-11,rendimento,RENDIMENTO,CREDITO,HTMX11,FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,2,0.982,1.96,aumenta,sem alteração,não altera,OK
2025-02-28,rendimento,RENDIMENTO,CREDITO,BCIA11,BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FII,NU INVEST CORRETORA DE VALORES S.A.,4,0.84,3.36,aumenta,sem alteração,não altera,OK
2025-02-25,rendimento,RENDIMENTO,CREDITO,SNAG11,SUNO AGRO - FIAGRO-IMOBILIARIO,NU INVEST CORRETORA DE VALORES S.A.,40,0.11,4.4,aumenta,sem alteração,não altera,OK
2025-02-21,rendimento,RENDIMENTO,CREDITO,RBRX11,RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,NU INVEST CORRETORA DE VALORES S.A.,49,0.08,3.92,aumenta,sem alteração,não altera,OK
2025-02-21,rendimento,RENDIMENTO,CREDITO,RZAK11,RIZA AKIN FDO. INV. IMOB. FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.2,6,aumenta,sem alteração,não altera,OK
2025-02-19,rendimento,RENDIMENTO,CREDITO,CPTS11,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,51,0.075,3.82,aumenta,sem alteração,não altera,OK
2025-02-14,rendimento,RENDIMENTO,CREDITO,BBGO11,BB FDO DE INV DE CRÉDITO FIAGRO - IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,5,0.79,3.95,aumenta,sem alteração,não altera,OK
2025-02-14,rendimento,RENDIMENTO,CREDITO,HGBS11,HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,2,1.6,3.2,aumenta,sem alteração,não altera,OK
2025-02-14,rendimento,RENDIMENTO,CREDITO,HGCR11,PÁTRIA RECEBÍVEIS IMOBILIÁRIOS - FII - RESP. LTDA.,NU INVEST CORRETORA DE VALORES S.A.,4,1.05,4.2,aumenta,sem alteração,não altera,OK
2025-02-14,rendimento,RENDIMENTO,CREDITO,MXRF11,MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,40,0.09,3.6,aumenta,sem alteração,não altera,OK
2025-02-14,rendimento,RENDIMENTO,CREDITO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,5,0.8,4,aumenta,sem alteração,não altera,OK
2025-02-14,rendimento,RENDIMENTO,CREDITO,TGAR11,FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,4,1,4,aumenta,sem alteração,não altera,OK
2025-02-13,rendimento,RENDIMENTO,CREDITO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4,1.12,4.48,aumenta,sem alteração,não altera,OK
2025-02-13,rendimento,RENDIMENTO,CREDITO,KNSC11,KINEA SECURITIES FDO. DE INV. IMOB. - FII,NU INVEST CORRETORA DE VALORES S.A.,550,0.1,55,aumenta,sem alteração,não altera,OK
2025-02-12,rendimento,RENDIMENTO,CREDITO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.1,5.5,aumenta,sem alteração,não altera,OK
2025-02-07,rendimento,RENDIMENTO,CREDITO,HTMX11,FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,2,1.23,2.46,aumenta,sem alteração,não altera,OK
2025-01-29,rendimento,RENDIMENTO,CREDITO,BCIA11,BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FII,NU INVEST CORRETORA DE VALORES S.A.,4,0.95,3.8,aumenta,sem alteração,não altera,OK
2025-01-24,rendimento,RENDIMENTO,CREDITO,SNAG11,SUNO AGRO - FIAGRO-IMOBILIARIO,NU INVEST CORRETORA DE VALORES S.A.,40,0.11,4.4,aumenta,sem alteração,não altera,OK
2025-01-23,rendimento,RENDIMENTO,CREDITO,RBRX11,RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,NU INVEST CORRETORA DE VALORES S.A.,49,0.08,3.92,aumenta,sem alteração,não altera,OK
2025-01-22,rendimento,RENDIMENTO,CREDITO,RZAK11,RIZA AKIN FDO. INV. IMOB. FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.774,8.87,aumenta,sem alteração,não altera,OK
2025-01-20,rendimento,RENDIMENTO,CREDITO,CPTS11,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,51,0.075,3.82,aumenta,sem alteração,não altera,OK
2025-01-15,rendimento,RENDIMENTO,CREDITO,BBGO11,BB FDO DE INV DE CRÉDITO FIAGRO - IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,5,2.28,11.4,aumenta,sem alteração,não altera,OK
2025-01-15,rendimento,RENDIMENTO,CREDITO,HGBS11,HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,2,1.6,3.2,aumenta,sem alteração,não altera,OK
2025-01-15,rendimento,RENDIMENTO,CREDITO,HGCR11,PÁTRIA RECEBÍVEIS IMOBILIÁRIOS - FII - RESP. LTDA.,NU INVEST CORRETORA DE VALORES S.A.,4,0.95,3.8,aumenta,sem alteração,não altera,OK
2025-01-15,rendimento,RENDIMENTO,CREDITO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,5,0.78,3.9,aumenta,sem alteração,não altera,OK
2025-01-15,rendimento,RENDIMENTO,CREDITO,TGAR11,FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,4,1.1,4.4,aumenta,sem alteração,não altera,OK
2025-01-14,rendimento,RENDIMENTO,CREDITO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4,1,4,aumenta,sem alteração,não altera,OK
2025-01-14,rendimento,RENDIMENTO,CREDITO,KNSC11,KINEA SECURITIES FDO. DE INV. IMOB. - FII,NU INVEST CORRETORA DE VALORES S.A.,550,0.09,49.5,aumenta,sem alteração,não altera,OK
2025-01-14,rendimento,RENDIMENTO,CREDITO,MXRF11,MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,4,aumenta,sem alteração,não altera,OK
2025-01-10,rendimento,RENDIMENTO,CREDITO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.05,5.25,aumenta,sem alteração,não altera,OK
2025-01-08,rendimento,RENDIMENTO,CREDITO,HTMX11,FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,2,3.937,7.87,aumenta,sem alteração,não altera,OK
2024-12-30,rendimento,RENDIMENTO,CREDITO,BCIA11,BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FII,NU INVEST CORRETORA DE VALORES S.A.,4,0.84,3.36,aumenta,sem alteração,não altera,OK
2024-12-23,rendimento,RENDIMENTO,CREDITO,RBRX11,RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,NU INVEST CORRETORA DE VALORES S.A.,49,0.08,3.92,aumenta,sem alteração,não altera,OK
2024-12-23,rendimento,RENDIMENTO,CREDITO,SNAG11,SUNO AGRO - FIAGRO-IMOBILIARIO,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,4,aumenta,sem alteração,não altera,OK
2024-12-20,rendimento,RENDIMENTO,CREDITO,RZAK11,RIZA AKIN FDO. INV. IMOB. FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.13,5.65,aumenta,sem alteração,não altera,OK
2024-12-18,rendimento,RENDIMENTO,CREDITO,CPTS11,CAPITANIA SECURITIES II FDO INV IMOB - RESP LTDA.,NU INVEST CORRETORA DE VALORES S.A.,51,0.075,3.82,aumenta,sem alteração,não altera,OK
2024-12-13,rendimento,RENDIMENTO,CREDITO,HGBS11,HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,2,1.6,3.2,aumenta,sem alteração,não altera,OK
2024-12-13,rendimento,RENDIMENTO,CREDITO,HGCR11,PÁTRIA RECEBÍVEIS IMOBILIÁRIOS - FII - RESP. LTDA.,NU INVEST CORRETORA DE VALORES S.A.,4,0.95,3.8,aumenta,sem alteração,não altera,OK
2024-12-13,rendimento,RENDIMENTO,CREDITO,MXRF11,MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,4,aumenta,sem alteração,não altera,OK
2024-12-13,rendimento,RENDIMENTO,CREDITO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,5,0.78,3.9,aumenta,sem alteração,não altera,OK
2024-12-13,rendimento,RENDIMENTO,CREDITO,TGAR11,FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,4,1.15,4.6,aumenta,sem alteração,não altera,OK
2024-12-12,rendimento,RENDIMENTO,CREDITO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4,0.9,3.6,aumenta,sem alteração,não altera,OK
2024-12-12,rendimento,RENDIMENTO,CREDITO,KNSC11,KINEA SECURITIES FDO. DE INV. IMOB. - FII,NU INVEST CORRETORA DE VALORES S.A.,550,0.08,44,aumenta,sem alteração,não altera,OK
2024-12-11,rendimento,RENDIMENTO,CREDITO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.02,5.1,aumenta,sem alteração,não altera,OK
2024-12-06,rendimento,RENDIMENTO,CREDITO,HTMX11,FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,2,3.416,6.83,aumenta,sem alteração,não altera,OK
2024-11-29,rendimento,RENDIMENTO,CREDITO,BCIA11,BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FII,NU INVEST CORRETORA DE VALORES S.A.,4,0.84,3.36,aumenta,sem alteração,não altera,OK
2024-11-25,rendimento,RENDIMENTO,CREDITO,RBRX11,RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,NU INVEST CORRETORA DE VALORES S.A.,49,0.08,3.92,aumenta,sem alteração,não altera,OK
2024-11-25,rendimento,RENDIMENTO,CREDITO,RZAK11,RIZA AKIN FDO. INV. IMOB. FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.07,5.35,aumenta,sem alteração,não altera,OK
2024-11-25,rendimento,RENDIMENTO,CREDITO,SNAG11,SUNO AGRO - FIAGRO-IMOBILIARIO,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,4,aumenta,sem alteração,não altera,OK
2024-11-21,rendimento,RENDIMENTO,CREDITO,CPTS11,CAPITANIA SECURITIES II FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,51,0.062,3.16,aumenta,sem alteração,não altera,OK
2024-11-18,resgate,APLICACAO,CREDITO,CDB,CDBB246LJLE - BANCO BTG PACTUAL S.A.,BANCO BTG PACTUAL S.A.,1000000,0.01,10000,aumenta,reduz posição,não altera para posição remanescente,OK
2024-11-14,rendimento,RENDIMENTO,CREDITO,HGBS11,HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,2,1.6,3.2,aumenta,sem alteração,não altera,OK
2024-11-14,rendimento,RENDIMENTO,CREDITO,HGCR11,PÁTRIA RECEBÍVEIS IMOBILIÁRIOS - FII - RESP. LTDA.,NU INVEST CORRETORA DE VALORES S.A.,4,0.95,3.8,aumenta,sem alteração,não altera,OK
2024-11-14,rendimento,RENDIMENTO,CREDITO,MXRF11,MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,40,0.09,3.6,aumenta,sem alteração,não altera,OK
2024-11-14,rendimento,RENDIMENTO,CREDITO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,5,0.78,3.9,aumenta,sem alteração,não altera,OK
2024-11-14,rendimento,RENDIMENTO,CREDITO,TGAR11,FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,4,1.15,4.6,aumenta,sem alteração,não altera,OK
2024-11-13,rendimento,RENDIMENTO,CREDITO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4,1.02,4.08,aumenta,sem alteração,não altera,OK
2024-11-13,rendimento,RENDIMENTO,CREDITO,KNSC11,KINEA SECURITIES FDO. DE INV. IMOB. - FII,NU INVEST CORRETORA DE VALORES S.A.,550,0.08,44,aumenta,sem alteração,não altera,OK
2024-11-12,rendimento,RENDIMENTO,CREDITO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,5,0.9,4.5,aumenta,sem alteração,não altera,OK
2024-11-07,rendimento,RENDIMENTO,CREDITO,HTMX11,FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,2,2.366,4.73,aumenta,sem alteração,não altera,OK
2024-10-28,rendimento,RENDIMENTO,CREDITO,BCIA11,BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FII,NU INVEST CORRETORA DE VALORES S.A.,4,0.87,3.48,aumenta,sem alteração,não altera,OK
2024-10-25,rendimento,RENDIMENTO,CREDITO,SNAG11,SUNO AGRO - FIAGRO-IMOBILIARIO,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,4,aumenta,sem alteração,não altera,OK
2024-10-22,rendimento,RENDIMENTO,CREDITO,RBRX11,RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,NU INVEST CORRETORA DE VALORES S.A.,49,0.08,3.92,aumenta,sem alteração,não altera,OK
2024-10-21,rendimento,RENDIMENTO,CREDITO,RZAK11,RIZA AKIN FDO. INV. IMOB. FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.05,5.25,aumenta,sem alteração,não altera,OK
2024-10-17,rendimento,RENDIMENTO,CREDITO,CPTS11,CAPITANIA SECURITIES II FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,51,0.072,3.67,aumenta,sem alteração,não altera,OK
2024-10-14,rendimento,RENDIMENTO,CREDITO,BBGO11,BB FDO DE INV DE CRÉDITO FIAGRO - IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,5,0.1,0.5,aumenta,sem alteração,não altera,OK
2024-10-14,rendimento,RENDIMENTO,CREDITO,HGBS11,HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,2,1.6,3.2,aumenta,sem alteração,não altera,OK
2024-10-14,rendimento,RENDIMENTO,CREDITO,HGCR11,PÁTRIA RECEBÍVEIS IMOBILIÁRIOS - FII - RESP. LTDA.,NU INVEST CORRETORA DE VALORES S.A.,4,0.95,3.8,aumenta,sem alteração,não altera,OK
2024-10-14,rendimento,RENDIMENTO,CREDITO,MXRF11,MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,40,0.09,3.6,aumenta,sem alteração,não altera,OK
2024-10-14,rendimento,RENDIMENTO,CREDITO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,5,0.78,3.9,aumenta,sem alteração,não altera,OK
2024-10-14,rendimento,RENDIMENTO,CREDITO,TGAR11,FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,4,1.14,4.56,aumenta,sem alteração,não altera,OK
2024-10-11,rendimento,RENDIMENTO,CREDITO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,5,1,5,aumenta,sem alteração,não altera,OK
2024-10-11,rendimento,RENDIMENTO,CREDITO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4,1.05,4.2,aumenta,sem alteração,não altera,OK
2024-10-11,rendimento,RENDIMENTO,CREDITO,KNSC11,KINEA SECURITIES FDO. DE INV. IMOB. - FII,NU INVEST CORRETORA DE VALORES S.A.,550,0.09,49.5,aumenta,sem alteração,não altera,OK
2024-10-07,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S.A.,26,0.035,0.91,aumenta,sem alteração,não altera,OK
2024-10-07,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.035,0.35,aumenta,sem alteração,não altera,OK
2024-10-07,rendimento,RENDIMENTO,CREDITO,HTMX11,FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,2,2.15,4.3,aumenta,sem alteração,não altera,OK
2024-07-05,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S.A.,26,0.035,0.9,aumenta,sem alteração,não altera,OK
2024-07-05,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.035,0.34,aumenta,sem alteração,não altera,OK
2024-04-05,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.067,0.66,aumenta,sem alteração,não altera,OK
2024-01-08,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.041,0.4,aumenta,sem alteração,não altera,OK
2023-10-06,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.05,0.49,aumenta,sem alteração,não altera,OK
2023-07-07,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.054,0.53,aumenta,sem alteração,não altera,OK
2023-04-10,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.037,0.36,aumenta,sem alteração,não altera,OK
2022-12-29,dividendo,DIVIDENDO,CREDITO,B3SA3,B3,NU INVEST CORRETORA DE VALORES S.A.,10,0.024,0.24,aumenta,sem alteração,não altera,OK
2022-10-07,dividendo,DIVIDENDO,CREDITO,B3SA3,B3,NU INVEST CORRETORA DE VALORES S.A.,10,0.028,0.28,aumenta,sem alteração,não altera,OK
2022-07-08,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.07,0.69,aumenta,sem alteração,não altera,OK
2022-04-08,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.131,1.31,aumenta,sem alteração,não altera,OK
2021-10-07,dividendo,DIVIDENDO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.15,1.5,aumenta,sem alteração,não altera,OK